19
20
11
9.5
9
17.5
15.5
13
18
11.5
19
19.5
12
19.5
15
18.5
16.5
12.5
12
13.5
10.5
8
15.5
12.5
12.5
14
17.5
12.5
13.5
16.5
11
13.5
21.5
19.5
13
11
17
24.5
14
17
18
20.5
15.5
8
19
17
15
12
18
16
14.5
21.5
11.5
21
14.5
21.5
15.5
9
8
16.5
19.5
17
15
13.5
18
18.5
20.5
17
22
13
18
13.5
12.5
17
22
17
16.5
19.5
18
13
15.5
11.5
13.5
11.5
16
8
17
20.5
15.5
18.5
9
18.5
20.5
16.5
15.5
7
13
11.5
13
12.5
11.5
3
13
16
17.5
17
18
13.5
11.5
18
17.5
19.5
16.5
19.5
17.5
10.5
9
15.5
14
18.5
9.5
10
21.5
20
16
20
18.5
18.5
14
17
16
18
21.5
16
12
20
8
9
13
15
17
17.5
15
11.5
14.5
18.5
11.5
20
16
10.5
12
13
15.5
14.5
19
17
16
10
14.5
15.5
18
18
8
15.5
15.5
12
14
17.5
15.5
18.5
11.5
15.5
10
17
15
16
16.5
6.5
15.5
17.5
19.5
17.5
9
19
15.5
11.5
21.5
15.5
19
14
15.5
17.5
8
14
11
20.5
16.5
17.5
19.5
12
11.5
13.5
16.5
17.5
16.5
11.5
10.5
17.5
12
17.5
12.5
18.5
11.5
13.5
16.5
16
11
16
16.5
11.5
19
20.5
18
13
23
16
8
14
15
17
19
20.5
16.5
14
10.5
15.5
16
16.5
13.5
17
17.5
16.5
17
20
18
14.5
8
15.5
7.5
20.5
23.5
8.5
14.5
16.5
17.5
9.5
8.5
19.5
20
9.5
11.5
16
16.5
20.5
18.5
10
13
20.5
7.5
20.5
15
9.5
18
19.5
14
20.5
11.5
19.5
18
14.5
19
22
12
19
17
16
10
15.5
14
12.5
13.5
10.5
13.5
15
15
13
8
17.5
19
14.5
12
13
12.5
11.5
15
17.5
20.5
18.5
17
17
17
18
15.5
15
16.5
9.5
19.5
18.5
12
16.5
13.5
11
14
15.5
8.5
23.5
16.5
13.5
17
12
17.5
12.5
11.5
13.5
15.5
20
18.5
17.5
11
17.5
13
15
8
16.5
11
16.5
10.5
12.5
9
15
17
10
15.5
9
13.5
20
17.5
18
22
15.5
12
16
20.5
17
17.5
13
14
19
17
7.5
16.5
17.5
12
12.5
11.5
13.5
20.5
17.5
15
14.5
21
20
11.5
14
21
15.5
14.5
12
20.5
17
13.5
21
15.5
17.5
23
10.5
13.5
12
16.5
17.5
11
16.5
13.5
10.5
9
18.5
19
11
12.5
14
14
10
15.5
8
14.5
17
19
12.5
21.5
13
14.5
18.5
11.5
19.5
16
10.5
9.5
21.5
12.5
19.5
16.5
11
14
10
17
12
14
16.5
13.5
15.5
15
16.5
19
15.5
16.5
9.5
15.5
23
12.5
12.5
18.5
13.5
17.5
17
19
12
18
17.5
17
19.5
17
16.5
15.5
17
20.5
15
12.5
19.5
22
6
15.5
15
16
11
13
16.5
18.5
13.5
14.5
19.5
8.5
12.5
17.5
11.5
14
16.5
13
18.5
17
21.5
21.5
16.5
11.5
21.5
17.5
22.5
18
11
20
19.5
15.5
12
10
11.5
16
17.5
13.5
17
19.5
16.5
16.5
16.5
12
14
16.5
14.5
11.5
15
16.5
15
16.5
13.5
15.5
8.5
19.5
14.5
19
15
13
15.5
15.5
17.5
11.5
13.5
14.5
12
7
17.5
10.5
17
14.5
16
17.5
17
16.5
8.5
12.5
19.5
13.5
13.5
20.5
15
16
11.5
17
17
18.5
17
19.5
11.5
13
21.5
13.5
14
14
11
12.5
14.5
9
12
14.5
18
18
11
10.5
11
15
12
19
15
21
19
17.5
16.5
14.5
18
14
16.5
17
16
22
19
18.5
19
20.5
13
18.5
19.5
19.5
17.5
8.5
9.5
10
16
20.5
15
14
16
14.5
23
14.5
7
14.5
11.5
16.5
18.5
14
11
14
10
19
22
14.5
11
15.5
18.5
13
19
12.5
7
19
10
15.5
11.5
18
13.5
9
8
18
14
21
10.5
12
14.5
13.5
15.5
13
12
15.5
14
16
10
15
12.5
12
14
18
15
18.5
16.5
18
17
20
15
15
14.5
17
9
19
14
8
16
16.5
17.5
17.5
10
16
18
10
14
11.5
11.5
11
20
16.5
18
14.5
10.5
13.5
16.5
13
14
18.5
18.5
7.5
15.5
18
20
17
13.5
13
15
13.5
14
15
17
12
15
16.5
18
17
11
7.5
13
15
18.5
15.5
15.5
21.5
15.5
13.5
11
10
19.5
11.5
13
16.5
13.5
21
15.5
24
11.5
7
11
20.5
16
17
16
21.5
13.5
17
15.5
15
17.5
14
14.5
14
13
15.5
19.5
15.5
12.5
11
12
17
5.5
18
8.5
17
10.5
11.5
17.5
8
17.5
14.5
15
21
14
15
18.5
20.5
13.5
8
18.5
15.5
5.5
22
18
20
12.5
17
11.5
19.5
15.5
11
15
17
11
18.5
18.5
17
21
20.5
8.5
20
16
10
14
17
13
15.5
17
16
21.5
9.5
10.5
10.5
16
14.5
19.5
11.5
18
12.5
18.5
21
14.5
20.5
18.5
11.5
17
11
5.5
13
14
12
21.5
12.5
16
18
14
16
11
6
18.5
12
11.5
17
15.5
19.5
15
15
19
19.5
13
18.5
15
10.5
15
11.5
15
14.5
12.5
8.5
14.5
22
13
13
17
19.5
12
22
19
9.5
8
15
20.5
19
8.5
4.5
16.5
17
13.5
13
17.5
10.5
9.5
15
12
16.5
10.5
14.5
13.5
17
14.5
10
13.5
7
16
15
19
17
18
9.5
11.5
16
16.5
15.5
18.5
11
11
17
13
14.5
16.5
11
8.5
22.5
10.5
17
15
8.5
13.5
19.5
15.5
18.5
10
20
12.5
8
12.5
14.5
14.5
17
12
11
13.5
18
16
16.5
16.5
13.5
17.5
11
20
22
15.5
16
8
9
17.5
17
19
19.5
16
11.5
10.5
8
14
17.5
15.5
14
16.5
16.5
18
18
20
8
12
18
21
17
19
15
13.5
8
18
18.5
14.5
16.5
9.5
20.5
14
10.5
16.5
15
13
9
14.5
19
15.5
11.5
13
8
21.5
21
22
15.5
13
20.5
18
16
8
20.5
17
19.5
16
15.5
17.5
18.5
16
